video_id,channel_id,channel_title,title,description,published_at,duration,view_count,like_count,fave_count,comment_count
YDKYUHqAEmI,UCER4rvDnRBPr_ncYW4UCZjg,tvOneNews ,Penjelasan dr. Djaja Terkait Apakah Ada Sianida di Tubuh Mirna | Catatan Demokrasi tvOne,"Catatan Demokrasi, https://www.tvOnenews.com - Penjelasan dr. Djaja Terkait Apakah Ada Sianida di Tubuh Mirna | Catatan Demokrasi tvOne

Tepat di hari ulang tahun ke-35 #JusticeforJessica membahan. Menyuarakan curiga ada rekayasa dalam kasus kopi sianida. Kuasa hukum dan keluarga Mirna kembali bertarung logika. Sejumlah fakta tersembunyi satu persatu dibuka. Sederet nama pun ikut terseret dalam pusarannya.

CDK01
TOM01
RZA01

Saksikan live streaming tvOne hanya di https://www.tvonenews.com/live
Dan jangan lupa untuk follow akun-Akun Sosial Media tvOnenews untuk mendapatkan beragam informasi terkini dan update dari kami:

Facebook - https://www.facebook.com/tvOnenews
Instagram - https://www.instagram.com/tvOnenews
Twitter - https://twitter.com/tvOnenews
TikTok - https://www.tiktok.com/@tvOnenews
Website - https://tvOnenews.com",2023-10-10T15:09:30Z,PT20M5S,2026563,15325,0,5155
jQHYUQ3kT8U,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,"Jessica Sempat ""Celingak-celinguk"" di Lorong Cafe","Dalam rekaman CCTV, Cindy salah satu pekerja cafe Olivier menjelaskan setelah reservasi tempat, Jessica sempat masuk ke dalam lorong lalu seperti mengamati sesuatu. Dan tak lama kemudian pamit keluar.",2016-07-20T05:01:34Z,PT39S,1930928,3412,0,759
z8jCuT24dsk,UCYNpIdSp5xvvQzgOHtw2RAw,KOMPASTV JAWA TIMUR,[Full] Simak Kembali! Rekaman CCTV Kasus 'Kopi Sianida' soal Gerak-Gerik Jessica di Kafe Olivier!,"JAKARTA, KOMPAS.TV - Kasus Kopi Sianida menjadi perbincangan kembali di media sosial. Tepat 7 tahun lalu, pada Agustus 2016 ahli digital forensik menjelaskan rekaman CCTV yang telah dianalisis.
Dalam CCTV tersebut terlihat Jessica Wongso tiba di Kafe Olivier tempat Jessica, Mirna dan Hani janji bertemu.

Pada CCTV tersebut juga terlihat gerak-gerik Jessica yang mencurigakan. Sampai akhirnya Mirna meminum es kopi Vietnam dan tidak sadarkan diri.

Kopi Vietnam yang diminum Mirna diduga mengandung Sianida.

#cctv #kopisianida #jessica #pembunuhan #misteri #terungkap 


Sahabat Kompas TV Jawa Timur jangan lupa like, comment, dan subscribe channel YouTube Kompas TV Jawa Timur, juga aktifkan lonceng notifikasi agar tidak ketinggalan update mengenai isu-isu terkini di Indonesia.

Jangan lewatkan live streaming Kompas TV 24 jam non stop di https://www.kompas.tv/live.",2023-09-01T11:00:47Z,PT28M13S,1786323,8687,0,5739
FSfhu-VVPAM,UC_SBt2BFBkExq_azj-P5lNA,Nessie Judge,BAHAS KASUS JESSICA - MIRNA & NETFLIX! | #NERROR Ft. Sarah & Esther Lubis,"HELLO MY #NERRORIST & TEAM NESSIE SAYANG!
LIKE, SHARE & SUBSCRIBE if you enjoyed the video please!

I luh ya, Nessie

For partnership, please contact: judgenessie@gmail.com & nessiejudge.team@gmail.com

...............................................................................
FOLLOW ME ON 
TWITTER: twitter.com/nessiejudge
INSTAGRAM: @nessiejudge
BLOGSPOT: nessiejudge.blogspot.com
ASK.FM: Nessie Judge
----------------------------------------­--------------------------------
Background music :
Youtube Creation Tools
----------------------------------------­--------------------------------
Semua material yang difitur dalam video dimiliki oleh para pemiliknya yang kami hormati. Kami tidak mengklaim video mereka sebagai milik kami.

Semua video/foto/silhouette yang digunakan dalam penjelasan adalah sebatas visualisasi, bukan merupakan foto asli atau gambaran asli dari kasus yang dibahas, kecuali dijelaskan sebaliknya.

FAIR USE DISCLAIMER:
Penafian Hak Cipta di bawah bagian 107 dari Undang-Undang Hak Cipta 1976, tunjangan dibuat untuk ""penggunaan yang adil"" untuk tujuan seperti kritik, komentar, pelaporan berita, pengajaran, beasiswa, pendidikan dan penelitian. Penggunaan wajar adalah penggunaan yang diizinkan oleh undang-undang hak cipta yang mungkin melanggar.

Copyright Disclaimer under section 107 of the Copyright Act of 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",2023-10-09T14:07:48Z,PT19M39S,1682345,53634,0,5455
m7Z3CT6SxO4,UCoSkllfpgmFHtbVK835QaQg,Official iNews,[Full] Exclusive Interview Kesaksian Jessica Petaka Kopi Sianida | iTalk 27 Januari 2016,"Yuk Subscribe https://www.youtube.com/c/OfficialiNews

Direktorat Jenderal Pemasyarakatan (Ditjen PAS) Kementerian Hukum dan Hak Asasi Manusia (Kemenkumham) RI menyatakan bahwa terpidana kasus pembunuhan Wayan Mirna Salihin, Jessica Kumala Wongso, bebas bersyarat terhitung mulai Minggu, 18 Agustus 2024.

Pemberian hak pembebasan bersyarat kepada Jessica sesuai dengan Peraturan Menkumham RI Nomor 7 Tahun 2022 tentang perubahan kedua atas Peraturan Menteri Hukum dan Hak Asasi Manusia Nomor 3 Tahun 2018 tentang syarat dan tata cara pemberian remisi, asimilasi, cuti mengunjungi keluarga, pembebasan bersyarat, cuti menjelang bebas, dan cuti bersyarat. Sebagai terpidana yang bebas bersyarat, Jessica masih diwajibkan untuk melapor dan menjalani pembimbingan hingga tahun 2032.

Jessica mulai ditahan sejak tanggal 30 Juni 2016 usai terjerat perkara pembunuhan Pasal 340 KUHP. Ia dijatuhi pidana penjara selama 20 tahun berdasarkan Putusan Kasasi Mahkamah Agung RI Nomor: 498 K/PID/2017 tanggal 21 Juni 2017.

Jessica kemudian menjalani pidana di Lembaga Pemasyarakatan Perempuan Kelas IIA Jakarta. Selama menjalani pidana, yang bersangkutan dikatakan telah berkelakuan baik berdasarkan sistem penilaian pembinaan narapidana dengan total mendapat remisi sebanyak 58 bulan 30 hari.

Sebelumnya, Jessica dinyatakan terbukti melakukan pembunuhan terhadap Wayan Mirna Salihin pada 6 Januari 2016. Mirna tewas usai meminum es kopi Vietnam yang dipesan Jessica di Kafe Olivier, Grand Indonesia, Jakarta.

Jessica ditetapkan sebagai tersangka kasus dugaan pembunuhan Mirna pada 29 Januari 2016. Namun, Jessica sempat menghilang dari kediamannya dan akhirnya ditangkap pada 30 Januari 2016 di Hotel Neo Mangga Dua Square, Jakarta.

Kemudian, Pengadilan Negeri Jakarta Pusat menyidangkan perkara Jessica mulai 15 Juni 2016 hingga 27 Oktober 2016. Majelis hakim yang diketuai Kisworo memutuskan Jessica terbukti melakukan pembunuhan berencana berdasarkan Pasal 340 KUHP dan divonis 20 tahun penjara.

Terhadap vonis itu, Jessica mengajukan banding. Pada Maret 2017, Pengadilan Tinggi DKI Jakarta memutuskan menolak banding Jessica dan menguatkan putusan Pengadilan Negeri Jakarta Pusat.

Karena gagal di tingkat banding, Jessica mengajukan kasasi. Namun, pada Juni 2017, permohonan kasasi Jessica juga ditolak oleh Mahkamah Agung, sehingga yang bersangkutan tetap harus menjalani vonis 20 tahun penjara.

Program iTalk 27 Januari 2016

Dapatkan sajian berita-berita liputan langsung dari lapangan dan peristiwa terkini secara cepat dan akurat dari seluruh Indonesia. Baca berita-berita terpopuler di sini:

iNews https://www.inews.id 
Okezone https://www.okezone.com 
Sindonews https://www.sindonews.com 
IDX Channel https://www.idxchannel.com 

Jangan lewatkan juga berbagai program talk show yang mengupas berbagai masalah yang tengah hangat di masyarakat, baik di bidang sosial, ekonomi, hingga dunia hukum dan politik. Semuanya dikemas secara apik, mendalam, menyentuh dan tetap kritis. 

Subscribe iNews Official Youtube Channel https://www.youtube.com/OfficialiNews
Follow our Official TikTok https://www.tiktok.com/@officialinews
Follow our Official Twitter https://twitter.com/officialinews_
Like our Official Facebook https://www.facebook.com/OfficialiNews
Follow our Official Instagram https://www.instagram.com/officialiNews

#JessicaWongso #JessicaBebas #Sianida #KasusSianida #KopiSianida #Mirna",2023-10-07T12:00:12Z,PT51M39S,1460867,13233,0,4676
q28CviXAYyQ,UC90pMPcdPNrE7JJfFUn502A,AI Witness,KASUS KOPI SIANIDA BIKIN HEBOH INDONESIA! #crime #indonesia  #midjourneyai,,2023-09-13T12:30:27Z,PT58S,1420157,6845,0,201
rHEGI499Su0,UCER4rvDnRBPr_ncYW4UCZjg,tvOneNews ,[FULL] Masih Ada Tanda Tanya Kasus Jessica & Kopi Sianida | Catatan Demokrasi tvOne,"Catatan Demokrasi, https://www.tvOnenews.com - [FULL] Masih Ada Tanda Tanya Kasus Jessica & Kopi Sianida | Catatan Demokrasi tvOne
 
Tujuh tahun silam, siapa yang tak hanyut dalam drama pembunuhan Mirna. 24 jam Jessica tak pernah luput dari mata media. Beragam rumor & prasangka, memberi warna kasus kopi sianida. Bermodal keyakinan 'Yang Mulia', bukti yang dianggap lemah, hingga jatuh vonis 20 tahun penjara, seolah masih saja menyisakan tanya. Benarkah Jessica pembunuhnya?

CDK01
UK01
TOM01

Saksikan live streaming tvOne hanya di https://www.tvonenews.com/live
Dan jangan lupa untuk follow akun-Akun Sosial Media tvOnenews untuk mendapatkan beragam informasi terkini dan update dari kami:

Facebook - https://www.facebook.com/tvOnenews
Instagram - https://www.instagram.com/tvOnenews
Twitter - https://twitter.com/tvOnenews
TikTok - https://www.tiktok.com/@tvOnenews
Website - https://tvOnenews.com",2023-10-03T15:25:43Z,PT1H10M3S,1355178,10325,0,7976
52LwDx_mT1U,UCER4rvDnRBPr_ncYW4UCZjg,tvOneNews ,"[FULL] Kasus Kopi Sianida Jessica, Kenapa Heboh Lagi? | Fakta tvOne","Fakta, https://www.tvOnenews.com - [FULL] Kasus Kopi Sianida Jessica, Kenapa Heboh Lagi? | Fakta tvOne

7 tahun kasus kopi sianida yang menewaskan Wayan Mirna Salihin kembali mencuat. Kasus ini kembali viral setelah munculnya film dokumenter berjudul Ice Cold: Murder, Coffee and Jessica Wongso. Lalu, Mengapa pengacara Otto Hasibuan menyatakan ada kejanggalan dalam kasus ini? Benarkah ada ancaman dan upaya tutup mulut terhadap psikolog forensik reza indragiri?


FAKTA01
UK01
TOM01

Saksikan live streaming tvOne hanya di https://www.tvonenews.com/live
Dan jangan lupa untuk follow akun-Akun Sosial Media tvOnenews untuk mendapatkan beragam informasi terkini dan update dari kami:

Facebook - https://www.facebook.com/tvOnenews
Instagram - https://www.instagram.com/tvOnenews
Twitter - https://twitter.com/tvOnenews
TikTok - https://www.tiktok.com/@tvOnenews
Website - https://tvOnenews.com",2023-10-09T15:16:27Z,PT42M19S,1268697,7999,0,5079
FoBVbZJqPMk,UCER4rvDnRBPr_ncYW4UCZjg,tvOneNews ,[LIVE] Masih Ada Tanda Tanya Dalam Kasus Jessica dan Kopi Sianida | CATATAN DEMOKRASI tvOne,"Jakarta, https://www.tvOnenews.com - [LIVE] Masih Ada Tanda Tanya Dalam Kasus Jessica dan Kopi Sianida | CATATAN DEMOKRASI tvOne

Tujuh tahun silam, siapa yang tak hanyut dalam drama pembunuhan Mirna. 24 jam Jessica tak pernah luput dari mata media. Beragam rumor & prasangka, memberi warna kasus kopi sianida. Bermodal keyakinan 'Yang Mulia', bukti yang dianggap lemah, hingga jatuh vonis 20 tahun penjara, seolah masih saja menyisakan tanya. Benarkah Jessica pembunuhnya?

Saksikan Catatan Demokrasi live malam ini pukul 20.00 WIB di tvOne & live streaming https://www.tvonenews.com/live

#CatatanDemokrasitvOne #CariBeritaditvOne #PromoFTA

Saksikan live streaming tvOne hanya di https://www.tvonenews.com/live
Dan jangan lupa untuk follow akun-Akun Sosial Media tvOnenews untuk mendapatkan beragam informasi terkini dan update dari kami:

Facebook - https://www.facebook.com/tvOnenews
Instagram - https://www.instagram.com/tvOnenews
Twitter - https://twitter.com/tvOnenews
TikTok - https://www.tiktok.com/@tvOnenews
Website - https://tvOnenews.com",2023-10-03T14:36:59Z,PT1H30M56S,1168843,6844,0,4569
fBsMihk8eS0,UCn7Ohm5Dv7uKdODpjVo0xSQ,Kamar Film ,ALUR KRONOLOGI KASUS PALING DRAMA DI INDONESIA,"Jika ingin bekerjasama, silahkan hubungi kami via email lasakadarma@gmail.com


Music Cradit to 
White Bat Studio

-------------------------------------------------------------------------------------------------

Disclaimer: 
Gambar, ataupun video yang ada di Channel ini terkadang berasal dari berbagai sumber media lain. Hak Cipta sepenuhnya dipegang oleh sumber tersebut. Jika ada masalah terkait hal ini, Anda dapat menghubungi kami di sini
lasakadarma@gmail.com",2023-10-06T05:30:16Z,PT26M35S,1169601,15853,0,4986
l7HrRrRg5b4,UCapUP1gKtGuhEkyaaHwxlpw,CURHAT BANG Denny Sumargo,"ICE COLD SIANIDA JESSICA, TEMUKAN BUKTI BARU, JESSICA BISA BEBAS ⁉ (SHANDY & PROF EDY)-Curhat Bang","Kasus pembunuhan Wayan Mirna Salihin yang dilakukan oleh Jessica Kumala Wongso dengan menggunakan kopi sianida pada tahun 2016 kembali menuai perhatian publik. Kasus ini naik setelah muncul tayangan film dokumenter dari Netflix yang berjudul ""Ice Cold: Murder, Coffee and Jessica Wongso"".

Namun setelah film tersebut ditayangkan, sebagian masyarakat memiliki asumsi bahwa Jessica tidak bersalah. Asumsi-asumsi ini keluar setelah mereka menemukan berbagai kejanggalan pada film ini. 

Kali ini, Edward Omar Syarif Hiarej selaku Wakil Menteri Hukum & Hak Asasi Manusia (Wamenkumham) dan Shandy Handika sebagai Jaksa Penuntut Umum (JPU) hadir untuk menjawab dan mengungkapkan apa yang sebenarnya terjadi dalam kasus pembunuhan Mirna. Penasaran dengan kisahnya? Saksikan episode Curhat Bang kali ini bersama dengan Edward Omar Syarif Hiarej dan Shandy Handika.

===================================

Follow me here :
Twitter : www.twitter.com/sumargodeny
Instagram : www.instagram.com/sumargodenny
Facebook Fanpage : www.fb.com/dsumargo


For Your Information:
Buat setiap Comment, Likes, Viewers, Share dan bentuk dukungan apapun dari content video ini. Saya sebagai pemilik akun Curhat Bang akan mendonasikan 10% dari AdSense melalui Instagram @DEDIKASIH.ID (https://www.instagram.com/dedikasih.id/)",2023-10-10T01:17:21Z,PT1H13M54S,4055677,55120,0,46759
hJjedcj-n6E,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,Aktivitas Jessica saat Kopi Datang Hingga Dipindahkan,"Salah satu yang menarik adalah ketika Jessica Kumala Wongso mendadak lupa alasannya memindahkan tas belanjaan sehingga akhirnya menutup arah CCTV. Padahal dalam video rekonstruksi eksklusif yang KompasTV peroleh, Jessica yakin menyimpan tas belanja di belakang sofa meja. Begitu pula saat persidangan beberapa waktu lalu.",2016-10-05T06:32:46Z,PT6M21S,3669557,12328,0,2936
